timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582428048147,1585,uploadFile,200,,Scenario 1 1-1,,true,,103,939898,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1585,0,119
1582428048195,1608,uploadFile,200,,Scenario 1 1-2,,true,,103,980504,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1608,0,77
1582428048391,1639,uploadFile,200,,Scenario 1 1-3,,true,,103,1020196,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1639,0,35
1582428048783,1465,uploadFile,200,,Scenario 1 1-5,,true,,103,939898,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1465,0,45
1582428048584,1664,uploadFile,200,,Scenario 1 1-4,,true,,103,1020738,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1664,0,34
1582428049749,1435,uploadFile,200,,Scenario 1 1-1,,true,,103,980516,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1435,0,45
1582428049805,1464,uploadFile,200,,Scenario 1 1-2,,true,,103,1020193,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1464,0,51
1582428050031,1451,uploadFile,200,,Scenario 1 1-3,,true,,103,1020738,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1451,0,36
1582428050251,1424,uploadFile,200,,Scenario 1 1-5,,true,,103,939898,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1424,0,38
1582428050251,1466,uploadFile,200,,Scenario 1 1-4,,true,,103,980516,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1466,0,38
1582428051186,1608,uploadFile,200,,Scenario 1 1-1,,true,,103,1020193,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1608,0,40
1582428051270,1606,uploadFile,200,,Scenario 1 1-2,,true,,103,1020732,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1606,0,35
1582428051484,1444,uploadFile,200,,Scenario 1 1-3,,true,,103,939895,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1444,0,37
1582428051677,1497,uploadFile,200,,Scenario 1 1-5,,true,,103,980513,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1497,0,36
1582428051719,1556,uploadFile,200,,Scenario 1 1-4,,true,,103,1020184,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1556,0,38
1582428052796,1489,uploadFile,200,,Scenario 1 1-1,,true,,103,1020738,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1489,0,34
1582428052878,1406,uploadFile,200,,Scenario 1 1-2,,true,,103,939892,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1406,0,43
1582428052929,1453,uploadFile,200,,Scenario 1 1-3,,true,,103,980516,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1453,0,44
1582428053176,1535,uploadFile,200,,Scenario 1 1-5,,true,,103,1020190,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1535,0,37
1582428053277,1558,uploadFile,200,,Scenario 1 1-4,,true,,103,1020747,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1558,0,35
1582428054288,1393,uploadFile,200,,Scenario 1 1-1,,true,,103,939904,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1393,0,39
1582428054288,1443,uploadFile,200,,Scenario 1 1-2,,true,,103,980513,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1443,0,37
1582428054384,1451,uploadFile,200,,Scenario 1 1-3,,true,,103,1020172,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1451,0,44
1582428054712,1399,uploadFile,200,,Scenario 1 1-5,,true,,103,1020726,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1399,0,35
1582428054837,1295,uploadFile,200,,Scenario 1 1-4,,true,,103,939880,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1295,0,34
1582428055683,1607,uploadFile,200,,Scenario 1 1-1,,true,,103,980504,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1607,0,41
