timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582429537816,870,uploadFile,200,,Scenario 1 1-1,,true,,103,939910,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,870,0,102
1582429538695,788,uploadFile,200,,Scenario 1 1-1,,true,,103,980513,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,788,0,49
1582429539485,829,uploadFile,200,,Scenario 1 1-1,,true,,103,1020175,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,829,0,43
1582429540316,783,uploadFile,200,,Scenario 1 1-1,,true,,103,1020723,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,783,0,42
1582429541101,742,uploadFile,200,,Scenario 1 1-1,,true,,103,939904,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,742,0,38
1582429541846,875,uploadFile,200,,Scenario 1 1-1,,true,,103,980522,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,875,0,46
1582429542722,811,uploadFile,200,,Scenario 1 1-1,,true,,103,1020190,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,811,0,42
1582429543534,834,uploadFile,200,,Scenario 1 1-1,,true,,103,1020747,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,834,0,41
1582429544373,743,uploadFile,200,,Scenario 1 1-1,,true,,103,939901,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,743,0,36
1582429545118,753,uploadFile,200,,Scenario 1 1-1,,true,,103,980501,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,753,0,39
1582429545873,743,uploadFile,200,,Scenario 1 1-1,,true,,103,1020196,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,743,0,37
1582429546618,793,uploadFile,200,,Scenario 1 1-1,,true,,103,1020729,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,793,0,34
1582429547413,875,uploadFile,200,,Scenario 1 1-1,,true,,103,939886,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,875,0,40
1582429548290,726,uploadFile,200,,Scenario 1 1-1,,true,,103,980504,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,726,0,36
1582429549018,757,uploadFile,200,,Scenario 1 1-1,,true,,103,1020190,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,757,0,38
1582429549777,829,uploadFile,200,,Scenario 1 1-1,,true,,103,1020738,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,829,0,35
1582429550608,862,uploadFile,200,,Scenario 1 1-1,,true,,103,939883,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,862,0,37
1582429551472,772,uploadFile,200,,Scenario 1 1-1,,true,,103,980510,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,772,0,36
1582429552246,737,uploadFile,200,,Scenario 1 1-1,,true,,103,1020184,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,737,0,34
1582429552985,754,uploadFile,200,,Scenario 1 1-1,,true,,103,1020717,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,754,0,42
1582429553741,699,uploadFile,200,,Scenario 1 1-1,,true,,103,939889,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,699,0,35
1582429554441,799,uploadFile,200,,Scenario 1 1-1,,true,,103,980519,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,799,0,45
1582429555242,820,uploadFile,200,,Scenario 1 1-1,,true,,103,1020184,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,820,0,39
1582429556064,760,uploadFile,200,,Scenario 1 1-1,,true,,103,1020744,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,760,0,38
1582429556825,667,uploadFile,200,,Scenario 1 1-1,,true,,103,939904,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,667,0,42
1582429557494,779,uploadFile,200,,Scenario 1 1-1,,true,,103,980510,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,779,0,35
1582429558275,748,uploadFile,200,,Scenario 1 1-1,,true,,103,1020181,1,1,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,748,0,36
