timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581803155222,347,getProductByCategory,200,,Scenario 1 1-1,text,true,,16061,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/smvejvm?pageNum=0&pageSize=50,323,0,77
1581803155222,360,getProductByCategory,200,,Scenario 1 1-2,text,true,,16364,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shhjyvk?pageNum=0&pageSize=50,323,0,72
1581803155343,295,getProductByCategory,200,,Scenario 1 1-3,text,true,,16259,200,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/mgegkeu?pageNum=0&pageSize=50,261,0,37
1581803155466,232,getProductByCategory,200,,Scenario 1 1-4,text,true,,16208,199,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/dshtqh?pageNum=0&pageSize=50,199,0,39
1581803155586,366,getProductByCategory,200,,Scenario 1 1-2,text,true,,16255,198,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/gjmit?pageNum=0&pageSize=50,328,0,39
1581803155588,552,getProductByCategory,200,,Scenario 1 1-5,text,true,,16383,197,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/esxh?pageNum=0&pageSize=50,512,0,37
1581803155640,617,getProductByCategory,200,,Scenario 1 1-3,text,true,,16232,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/oawtxu?pageNum=0&pageSize=50,579,0,56
1581803155586,702,getProductByCategory,200,,Scenario 1 1-1,text,true,,16391,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/toiooz?pageNum=0&pageSize=50,664,0,39
1581803155710,769,getProductByCategory,200,,Scenario 1 1-6,text,true,,16572,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/lnnlnb?pageNum=0&pageSize=50,731,0,39
1581803155700,871,getProductByCategory,200,,Scenario 1 1-4,text,true,,16590,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shtmpek?pageNum=0&pageSize=50,828,0,43
1581803155954,812,getProductByCategory,200,,Scenario 1 1-8,text,true,,16198,194,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/d?pageNum=0&pageSize=50,770,0,42
1581803155833,940,getProductByCategory,200,,Scenario 1 1-7,text,true,,16390,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/cfnslyl?pageNum=0&pageSize=50,905,0,37
1581803155954,878,getProductByCategory,200,,Scenario 1 1-2,text,true,,16074,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/rd?pageNum=0&pageSize=50,836,0,42
1581803156142,776,getProductByCategory,200,,Scenario 1 1-5,text,true,,16248,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/wmtujhq?pageNum=0&pageSize=50,734,0,42
1581803156259,729,getProductByCategory,200,,Scenario 1 1-3,text,true,,16137,196,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ktq?pageNum=0&pageSize=50,690,0,40
1581803156290,848,getProductByCategory,200,,Scenario 1 1-1,text,true,,16299,201,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ywisqhjc?pageNum=0&pageSize=50,811,0,44
1581803156573,691,getProductByCategory,200,,Scenario 1 1-4,text,true,,16055,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/wx?pageNum=0&pageSize=50,653,0,39
1581803156481,897,getProductByCategory,200,,Scenario 1 1-6,text,true,,16561,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/knfotu?pageNum=0&pageSize=50,855,0,39
1581803156835,720,getProductByCategory,200,,Scenario 1 1-2,text,true,,16061,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/smvejvm?pageNum=0&pageSize=50,686,0,43
1581803156921,670,getProductByCategory,200,,Scenario 1 1-5,text,true,,16364,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shhjyvk?pageNum=0&pageSize=50,632,0,39
1581803156774,836,getProductByCategory,200,,Scenario 1 1-7,text,true,,16637,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/vnwfxlt?pageNum=0&pageSize=50,797,0,57
1581803156989,641,getProductByCategory,200,,Scenario 1 1-3,text,true,,16259,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/mgegkeu?pageNum=0&pageSize=50,586,0,41
1581803156768,867,getProductByCategory,200,,Scenario 1 1-8,text,true,,16110,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/xj?pageNum=0&pageSize=50,812,0,63
1581803157139,509,getProductByCategory,200,,Scenario 1 1-1,text,true,,16208,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/dshtqh?pageNum=0&pageSize=50,465,0,43
1581803157266,430,getProductByCategory,200,,Scenario 1 1-4,text,true,,16391,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/toiooz?pageNum=0&pageSize=50,382,0,41
1581803157380,323,getProductByCategory,200,,Scenario 1 1-6,text,true,,16255,198,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/gjmit?pageNum=0&pageSize=50,289,0,43
1581803157558,354,getProductByCategory,200,,Scenario 1 1-2,text,true,,16383,197,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/esxh?pageNum=0&pageSize=50,317,0,49
1581803157593,569,getProductByCategory,200,,Scenario 1 1-5,text,true,,16232,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/oawtxu?pageNum=0&pageSize=50,532,0,55
1581803157631,714,getProductByCategory,200,,Scenario 1 1-3,text,true,,16572,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/lnnlnb?pageNum=0&pageSize=50,679,0,41
1581803157612,750,getProductByCategory,200,,Scenario 1 1-7,text,true,,16590,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shtmpek?pageNum=0&pageSize=50,716,0,46
1581803157637,819,getProductByCategory,200,,Scenario 1 1-8,text,true,,16390,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/cfnslyl?pageNum=0&pageSize=50,784,0,40
1581803157697,766,getProductByCategory,200,,Scenario 1 1-4,text,true,,16198,194,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/d?pageNum=0&pageSize=50,733,0,39
1581803157705,786,getProductByCategory,200,,Scenario 1 1-6,text,true,,16248,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/wmtujhq?pageNum=0&pageSize=50,750,0,40
1581803157649,904,getProductByCategory,200,,Scenario 1 1-1,text,true,,16074,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/rd?pageNum=0&pageSize=50,863,0,46
1581803157914,673,getProductByCategory,200,,Scenario 1 1-2,text,true,,16137,196,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ktq?pageNum=0&pageSize=50,634,0,37
1581803158363,656,getProductByCategory,200,,Scenario 1 1-7,text,true,,16055,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/wx?pageNum=0&pageSize=50,621,0,44
1581803158164,904,getProductByCategory,200,,Scenario 1 1-5,text,true,,16299,201,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ywisqhjc?pageNum=0&pageSize=50,868,0,40
1581803158493,597,getProductByCategory,200,,Scenario 1 1-6,text,true,,16061,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/smvejvm?pageNum=0&pageSize=50,561,0,38
1581803158589,545,getProductByCategory,200,,Scenario 1 1-2,text,true,,16259,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/mgegkeu?pageNum=0&pageSize=50,507,0,43
1581803158347,831,getProductByCategory,200,,Scenario 1 1-3,text,true,,16561,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/knfotu?pageNum=0&pageSize=50,793,0,41
1581803158554,687,getProductByCategory,200,,Scenario 1 1-1,text,true,,16364,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shhjyvk?pageNum=0&pageSize=50,651,0,39
1581803158458,834,getProductByCategory,200,,Scenario 1 1-8,text,true,,16110,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/xj?pageNum=0&pageSize=50,796,0,41
1581803158465,862,getProductByCategory,200,,Scenario 1 1-4,text,true,,16637,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/vnwfxlt?pageNum=0&pageSize=50,828,0,38
1581803159021,468,getProductByCategory,200,,Scenario 1 1-7,text,true,,16208,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/dshtqh?pageNum=0&pageSize=50,433,0,39
1581803159069,497,getProductByCategory,200,,Scenario 1 1-5,text,true,,16391,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/toiooz?pageNum=0&pageSize=50,457,0,40
1581803159091,520,getProductByCategory,200,,Scenario 1 1-6,text,true,,16255,198,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/gjmit?pageNum=0&pageSize=50,469,0,37
1581803159135,548,getProductByCategory,200,,Scenario 1 1-2,text,true,,16383,197,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/esxh?pageNum=0&pageSize=50,513,0,38
1581803159179,562,getProductByCategory,200,,Scenario 1 1-3,text,true,,16232,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/oawtxu?pageNum=0&pageSize=50,526,0,44
1581803159294,581,getProductByCategory,200,,Scenario 1 1-8,text,true,,16572,199,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/lnnlnb?pageNum=0&pageSize=50,541,0,40
1581803159243,909,getProductByCategory,200,,Scenario 1 1-1,text,true,,16590,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shtmpek?pageNum=0&pageSize=50,870,0,39
1581803159329,919,getProductByCategory,200,,Scenario 1 1-4,text,true,,16390,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/cfnslyl?pageNum=0&pageSize=50,884,0,44
1581803159490,874,getProductByCategory,200,,Scenario 1 1-7,text,true,,16074,195,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/rd?pageNum=0&pageSize=50,834,0,40
1581803159567,838,getProductByCategory,200,,Scenario 1 1-5,text,true,,16198,194,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/d?pageNum=0&pageSize=50,797,0,43
1581803159684,727,getProductByCategory,200,,Scenario 1 1-2,text,true,,16137,196,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ktq?pageNum=0&pageSize=50,691,0,42
1581803159612,809,getProductByCategory,200,,Scenario 1 1-6,text,true,,16248,200,8,8,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/wmtujhq?pageNum=0&pageSize=50,771,0,39
