timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581801040274,309,getProductByCategory,200,,Scenario 1 1-1,text,true,,16061,200,3,3,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/smvejvm?pageNum=0&pageSize=50,271,0,75
1581801040335,273,getProductByCategory,200,,Scenario 1 1-2,text,true,,16364,200,3,3,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shhjyvk?pageNum=0&pageSize=50,234,0,38
1581801040533,282,getProductByCategory,200,,Scenario 1 1-3,text,true,,16259,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/mgegkeu?pageNum=0&pageSize=50,245,0,38
1581801040598,238,getProductByCategory,200,,Scenario 1 1-1,text,true,,16208,199,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/dshtqh?pageNum=0&pageSize=50,201,0,37
1581801040610,278,getProductByCategory,200,,Scenario 1 1-2,text,true,,16391,199,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/toiooz?pageNum=0&pageSize=50,243,0,54
1581801040730,317,getProductByCategory,200,,Scenario 1 1-4,text,true,,16255,198,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/gjmit?pageNum=0&pageSize=50,283,0,38
1581801040818,362,getProductByCategory,200,,Scenario 1 1-3,text,true,,16383,197,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/esxh?pageNum=0&pageSize=50,326,0,41
1581801040838,383,getProductByCategory,200,,Scenario 1 1-1,text,true,,16232,199,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/oawtxu?pageNum=0&pageSize=50,342,0,39
1581801040926,530,getProductByCategory,200,,Scenario 1 1-5,text,true,,16572,199,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/lnnlnb?pageNum=0&pageSize=50,494,0,46
1581801040889,595,getProductByCategory,200,,Scenario 1 1-2,text,true,,16590,200,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shtmpek?pageNum=0&pageSize=50,563,0,41
