timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581802722505,333,getProductByCategory,200,,Scenario 1 1-1,text,true,,16061,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/smvejvm?pageNum=0&pageSize=50,299,0,73
1581802722505,332,getProductByCategory,200,,Scenario 1 1-2,text,true,,16364,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shhjyvk?pageNum=0&pageSize=50,299,0,77
1581802722638,258,getProductByCategory,200,,Scenario 1 1-3,text,true,,16259,200,4,4,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/mgegkeu?pageNum=0&pageSize=50,216,0,38
1581802722780,206,getProductByCategory,200,,Scenario 1 1-4,text,true,,16208,199,5,5,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/dshtqh?pageNum=0&pageSize=50,164,0,38
1581802722856,410,getProductByCategory,200,,Scenario 1 1-2,text,true,,16255,198,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/gjmit?pageNum=0&pageSize=50,375,0,42
1581802722919,403,getProductByCategory,200,,Scenario 1 1-5,text,true,,16232,199,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/oawtxu?pageNum=0&pageSize=50,362,0,37
1581802722899,458,getProductByCategory,200,,Scenario 1 1-3,text,true,,16383,197,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/esxh?pageNum=0&pageSize=50,408,0,43
1581802722856,535,getProductByCategory,200,,Scenario 1 1-1,text,true,,16391,199,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/toiooz?pageNum=0&pageSize=50,498,0,42
1581802722987,652,getProductByCategory,200,,Scenario 1 1-4,text,true,,16590,200,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/shtmpek?pageNum=0&pageSize=50,614,0,44
1581802723058,662,getProductByCategory,200,,Scenario 1 1-6,text,true,,16572,199,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/lnnlnb?pageNum=0&pageSize=50,623,0,46
1581802723200,764,getProductByCategory,200,,Scenario 1 1-7,text,true,,16390,200,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/cfnslyl?pageNum=0&pageSize=50,729,0,39
1581802723324,700,getProductByCategory,200,,Scenario 1 1-5,text,true,,16198,194,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/d?pageNum=0&pageSize=50,658,0,37
1581802723268,804,getProductByCategory,200,,Scenario 1 1-2,text,true,,16074,195,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/rd?pageNum=0&pageSize=50,753,0,42
1581802723393,723,getProductByCategory,200,,Scenario 1 1-1,text,true,,16137,196,7,7,http://ec2-3-17-24-191.us-east-2.compute.amazonaws.com:8083/v1/api/categories/ktq?pageNum=0&pageSize=50,679,0,43
