timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582431428642,779,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,159,0,96
1582431428779,846,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,85,0,37
1582431429028,1355,downloaddFile,200,,Scenario 1 1-3,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,390,0,93
1582431429275,1447,downloaddFile,200,,Scenario 1 1-4,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,282,0,165
1582431429437,1307,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,191,0,97
1582431429627,1326,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,345,0,71
1582431430385,1133,downloaddFile,200,,Scenario 1 1-3,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,405,0,176
1582431430746,1300,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,154,0,93
1582431430724,1327,downloaddFile,200,,Scenario 1 1-4,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,159,0,77
1582431430956,1370,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,127,0,51
1582431431521,1269,downloaddFile,200,,Scenario 1 1-3,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,543,0,297
1582431432054,1251,downloaddFile,200,,Scenario 1 1-4,bin,true,,939583,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,274,0,125
1582431432048,1319,downloaddFile,200,,Scenario 1 1-1,bin,true,,980204,171,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,277,0,105
