timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582430567953,676,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,157,0,71
1582430568001,648,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,110,0,32
1582430568201,956,downloaddFile,200,,Scenario 1 1-3,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,175,0,64
1582430568397,1181,downloaddFile,200,,Scenario 1 1-4,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,303,0,215
1582430568593,1108,downloaddFile,200,,Scenario 1 1-5,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,161,0,101
1582430568650,1061,downloaddFile,200,,Scenario 1 1-2,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,96,0,45
1582430568643,1111,downloaddFile,200,,Scenario 1 1-1,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,111,0,51
1582430569160,953,downloaddFile,200,,Scenario 1 1-3,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,408,0,190
1582430569581,786,downloaddFile,200,,Scenario 1 1-4,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,142,0,88
1582430569713,909,downloaddFile,200,,Scenario 1 1-2,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,120,0,64
1582430569704,937,downloaddFile,200,,Scenario 1 1-5,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,135,0,73
1582430569757,1047,downloaddFile,200,,Scenario 1 1-1,bin,true,,980204,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,189,0,55
1582430570116,905,downloaddFile,200,,Scenario 1 1-3,bin,true,,939583,171,5,5,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,267,0,145
