timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582431543101,694,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,128,0,67
1582431543485,693,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,93,0,48
1582431543812,640,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,87,0,42
1582431544182,702,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,90,0,40
1582431544455,724,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,103,0,54
1582431544887,680,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,94,0,44
1582431545181,671,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,82,0,37
1582431545569,725,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,90,0,41
1582431545855,701,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,87,0,35
1582431546296,675,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,91,0,50
1582431546559,673,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,97,0,46
1582431546974,753,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,105,0,57
1582431547233,700,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,89,0,42
1582431547730,655,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,105,0,53
1582431547935,669,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,90,0,37
1582431548386,726,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,82,0,35
1582431548605,739,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,93,0,43
1582431549114,783,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,108,0,52
1582431549346,735,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,94,0,44
1582431549900,779,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,100,0,53
1582431550083,813,downloaddFile,200,,Scenario 1 1-1,bin,true,,939583,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5027,108,0,54
1582431550681,750,downloaddFile,200,,Scenario 1 1-2,bin,true,,980204,171,2,2,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files/5028,83,0,38
