timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582428294783,1058,uploadFile,200,,Scenario 1 1-1,,true,,103,939880,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1058,0,80
1582428294903,1065,uploadFile,200,,Scenario 1 1-2,,true,,103,980501,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1065,0,43
1582428295151,1223,uploadFile,200,,Scenario 1 1-3,,true,,103,1020181,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1223,0,56
1582428295392,1255,uploadFile,200,,Scenario 1 1-4,,true,,103,1020747,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1255,0,44
1582428295853,1168,uploadFile,200,,Scenario 1 1-1,,true,,103,939889,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1168,0,33
1582428295971,1188,uploadFile,200,,Scenario 1 1-2,,true,,103,980510,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1188,0,35
1582428296377,1229,uploadFile,200,,Scenario 1 1-3,,true,,103,1020169,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1229,0,34
1582428296648,1258,uploadFile,200,,Scenario 1 1-4,,true,,103,1020723,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1258,0,38
1582428297023,1156,uploadFile,200,,Scenario 1 1-1,,true,,103,939889,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1156,0,34
1582428297162,1187,uploadFile,200,,Scenario 1 1-2,,true,,103,980528,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1186,0,36
1582428297608,1131,uploadFile,200,,Scenario 1 1-3,,true,,103,1020193,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1131,0,35
1582428297907,1206,uploadFile,200,,Scenario 1 1-4,,true,,103,1020741,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1206,0,32
1582428298181,1212,uploadFile,200,,Scenario 1 1-1,,true,,103,939883,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1212,0,34
1582428298351,1497,uploadFile,200,,Scenario 1 1-2,,true,,103,980504,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1497,0,36
1582428298740,1672,uploadFile,200,,Scenario 1 1-3,,true,,103,1020181,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1672,0,42
1582428299115,1855,uploadFile,200,,Scenario 1 1-4,,true,,103,1020732,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1855,0,43
1582428299395,1725,uploadFile,200,,Scenario 1 1-1,,true,,103,939880,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1725,0,36
1582428299850,1625,uploadFile,200,,Scenario 1 1-2,,true,,103,980516,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1625,0,45
1582428300417,1462,uploadFile,200,,Scenario 1 1-3,,true,,103,1020187,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1462,0,33
1582428300971,1187,uploadFile,200,,Scenario 1 1-4,,true,,103,1020744,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1187,0,34
1582428301122,1084,uploadFile,200,,Scenario 1 1-1,,true,,103,939898,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1084,0,33
1582428301477,1117,uploadFile,200,,Scenario 1 1-2,,true,,103,980525,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1117,0,31
1582428301880,1163,uploadFile,200,,Scenario 1 1-3,,true,,103,1020166,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1163,0,34
1582428302208,1083,uploadFile,200,,Scenario 1 1-1,,true,,103,939907,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1083,0,32
1582428302159,1169,uploadFile,200,,Scenario 1 1-4,,true,,103,1020732,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1169,0,37
1582428302596,1127,uploadFile,200,,Scenario 1 1-2,,true,,103,980507,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1127,0,34
1582428303045,1461,uploadFile,200,,Scenario 1 1-3,,true,,103,1020172,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1461,0,37
1582428303330,1431,uploadFile,200,,Scenario 1 1-4,,true,,103,939901,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1431,0,34
1582428303292,1515,uploadFile,200,,Scenario 1 1-1,,true,,103,1020732,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1515,0,35
1582428303724,1347,uploadFile,200,,Scenario 1 1-2,,true,,103,980504,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1347,0,62
1582428304507,1443,uploadFile,200,,Scenario 1 1-3,,true,,103,1020196,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1443,0,33
1582428304810,1397,uploadFile,200,,Scenario 1 1-1,,true,,103,939886,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1397,0,32
1582428304763,1490,uploadFile,200,,Scenario 1 1-4,,true,,103,1020738,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1490,0,33
1582428305074,1399,uploadFile,200,,Scenario 1 1-2,,true,,103,980519,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1399,0,32
1582428305952,1213,uploadFile,200,,Scenario 1 1-3,,true,,103,1020172,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1213,0,33
1582428306255,1070,uploadFile,200,,Scenario 1 1-4,,true,,103,939898,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1070,0,34
1582428306209,1136,uploadFile,200,,Scenario 1 1-1,,true,,103,1020738,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1136,0,34
1582428306475,1069,uploadFile,200,,Scenario 1 1-2,,true,,103,980522,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1069,0,36
1582428307166,1258,uploadFile,200,,Scenario 1 1-3,,true,,103,1020175,4,4,http://ec2-3-136-106-13.us-east-2.compute.amazonaws.com:8086/v1/api/files,1258,0,34
